Course Section,Course Subject,Course Number,Section Number,Section Status,Enrolled/Capacity,All Instructors,Units,Meeting Patterns,Locations,Course Tags,Instructional Format,Delivery Mode,Start Date,End Date,Academic Period,Overlapping Course(s)
ARTS 74-1 - Basic Digital Imaging,Studio Art,74,1,Open,0/18,,4,M W | 8:00 AM - 10:20 AM,Rm 304 Edward M. Dowd Art & Art History,"Core Explorations :: Arts

Pathways :: Beauty

Pathways :: Design Thinking

Pathways :: The Digital Age",Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 74-2 - Basic Digital Imaging,Studio Art,74,2,Waitlist,0/0,Michael Martin,4,M W | 1:00 PM - 3:20 PM,Rm 304 Edward M. Dowd Art & Art History,"Core Explorations :: Arts

Pathways :: Beauty

Pathways :: Design Thinking

Pathways :: The Digital Age",Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 74-3 - Basic Digital Imaging,Studio Art,74,3,Open,0/18,,4,T Th | 8:30 AM - 10:50 AM,Rm 304 Edward M. Dowd Art & Art History,"Core Explorations :: Arts

Pathways :: Beauty

Pathways :: Design Thinking

Pathways :: The Digital Age",Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 75-1 - Brand Identity: Basic Graphic Design,Studio Art,75,1,Open,0/20,Qiuwen Li,4,M W | 10:30 AM - 12:50 PM,Rm 302 Edward M. Dowd Art & Art History,"Core Explorations :: Arts

Pathways :: Design Thinking",Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 100-1 - Studio Art Seminar,Studio Art,100,1,Open,0/20,Renee Billingslea,5,T Th | 4:30 PM - 6:50 PM,Rm 302 Edward M. Dowd Art & Art History,,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 131-1 - Life Drawing (-),Studio Art,131,1,Open,0/17,Ryan Reynolds,5,T Th | 2:00 PM - 4:20 PM,Rm 314 Edward M. Dowd Art & Art History,,Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 150-1 - Intermediate Film Photography (-),Studio Art,150,1,Open,0/16,Takeshi Moro,5,M W | 10:30 AM - 12:50 PM,Rm 310 Edward M. Dowd Art & Art History,Core Explorations :: Arts,Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 155-1 - Photography in the Community (-),Studio Art,155,1,Open,0/16,Renee Billingslea,5,T Th | 2:00 PM - 4:20 PM,Rm 310 Edward M. Dowd Art & Art History,"Core Explorations :: Arts

Core Integrations :: Experiential Learning for Social Justice

Pathways :: Design Thinking",Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 164-1 - Intermediate Sculpture (-),Studio Art,164,1,Open,0/16,Ryan Carrington,5,M W | 1:00 PM - 3:20 PM,Rm 110 Edward M. Dowd Art & Art History,Core Explorations :: Arts,Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 177-1 - Website Graphic Design,Studio Art,177,1,Open,0/20,Qiuwen Li,5,M W | 1:00 PM - 3:20 PM,Rm 302 Edward M. Dowd Art & Art History,"Pathways :: Design Thinking

Pathways :: The Digital Age",Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 181-1 - Storyboarding & Narrative Illustration,Studio Art,181,1,Open,0/20,Danielle Heitmuller,5,T Th | 11:00 AM - 1:20 PM,Rm 304 Edward M. Dowd Art & Art History,,Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 182-1 - Motion Graphics and Visual Effects,Studio Art,182,1,Open,0/20,Danielle Heitmuller,5,T Th | 2:00 PM - 4:20 PM,Rm 304 Edward M. Dowd Art & Art History,,Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 196-1 - Capstone Senior Exhibit,Studio Art,196,1,Closed,0/0,Takeshi Moro,2,M W | 3:30 PM - 5:50 PM,Rm 304 Edward M. Dowd Art & Art History,,Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ASCI 98-1 - Personal and Professional Discernment at SCU,Arts and Sciences,98,1,Closed,0/0,Sarah Hays,1 - 4,,,,Internship,Online,2026-01-05,2026-03-20,Winter 2026 Quarter,
"ASCI 112-1 - Discover and Define: Your Academic, Personal, and Professional Journey",Arts and Sciences,112,1,Open,0/20,Sarah Hays,2,M | 2:15 PM - 3:55 PM,Rm 225 Heafey Hall,,Discussion,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
"ASCI 112-2 - Discover and Define: Your Academic, Personal, and Professional Journey",Arts and Sciences,112,2,Open,0/20,Sarah Hays,2,Th | 3:50 PM - 5:30 PM,Rm 110 O'Connor Hall,,Discussion,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ASCI 190-1 - Peer Advising Practicum,Arts and Sciences,190,1,Open,0/12,Calvin Miller,1,M | 5:25 PM - 7:10 PM,,,Discussion,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ASCI 198-1 - Personal and Professional Discernment at SCU,Arts and Sciences,198,1,Closed,0/0,Sarah Hays,1 - 4,,,,Internship,Online,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 12-1 - Human-Centered Design for Memory Care II: Prototyping and User Experience,Bioengineering,12,1,Open,0/15,,2,W | 5:30 PM - 7:30 PM,Rm 232 Vari Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 22-1 - Introduction to Cell and Molecular BioEngineering,Bioengineering,22,1,Open,0/28,Biao Lu | Bill Lu,4,M W F | 11:45 AM - 12:50 PM,Rm 214 Bergin Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 22L-1 - Introduction to Cell and Molecular BioEngineering Lab,Bioengineering,22L,1,Open,0/14,Biao Lu | Bill Lu,1,T | 2:15 PM - 5:00 PM,RM 3307 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 22L-2 - Introduction to Cell and Molecular BioEngineering Lab,Bioengineering,22L,2,Open,0/14,Biao Lu | Bill Lu,1,Th | 3:00 PM - 5:00 PM,RM 3307 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 23-1 - Introduction to Bio-Devices,Bioengineering,23,1,Open,0/28,Unyoung Kim,4,M W F | 11:45 AM - 12:50 PM,Rm 359 Alumni Science Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 23L-1 - Introduction to Bio-Devices Laboratory,Bioengineering,23L,1,Open,0/14,Unyoung Kim,1,M | 2:15 PM - 5:00 PM,RM 4003 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 23L-2 - Introduction to Bio-Devices Laboratory,Bioengineering,23L,2,Open,0/14,Unyoung Kim,1,Th | 5:15 PM - 8:00 PM,RM 4003 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 24-1 - Mechanics: Principles and Modeling,Bioengineering,24,1,Open,0/28,Yuling Yan,4,M W F | 10:30 AM - 11:35 AM,Rm 122 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 25-1 - Introduction to Biomedical Optics,Bioengineering,25,1,Open,0/28,Ismail Araci | Emre Araci,4,T Th | 10:20 AM - 12:00 PM,Rm 308 Kenna Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 45-1 - Programming in MATLAB and Python,Bioengineering,45,1,Open,0/35,Hamed Akbari,4,T Th | 12:10 PM - 1:50 PM,Rm 116 Bergin Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 45L-1 - Computer Programming in MATLAB and Python Lab,Bioengineering,45L,1,Open,0/15,Hamed Akbari,1,W | 2:15 PM - 5:00 PM,Rm 201 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 45L-2 - Computer Programming in MATLAB and Python Lab,Bioengineering,45L,2,Open,0/15,Hamed Akbari,1,Th | 2:15 PM - 5:00 PM,Rm 201 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 106-1 - Design Control for Medical Devices,Bioengineering,106,1,Open,0/30,Paul Nauleau,4,M W | 7:25 PM - 9:15 PM,Rm 129 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOE 106-/BIOE 206-1
BIOE 111-1 - Intro Healthcare Innovation,Bioengineering,111,1,Open,0/30,Prashanth Asuri,4,T Th | 12:10 PM - 1:50 PM,RM 2302 SCDI,"Core Explorations :: Science, Technology and Society",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 130-1 - Immune System for Engineers,Bioengineering,130,1,Open,0/30,Eun Ju Park | Emily Park,4,T Th | 5:40 PM - 7:30 PM,RM 1301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOE 130-/BIOE 230-1
BIOE 138-1 - Medicinal  Chemistry and Drug Design I,Bioengineering,138,1,Open,0/30,Zhiwen Zhang,2,M | 5:25 PM - 7:15 PM,RM 1301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOE 138-/BIOE 238-1
BIOE 148-1 - Wearable Sensors and Actuators for Biomedical Applications,Bioengineering,148,1,Open,0/30,Erhan Yenilmez,2,Th | 5:40 PM - 7:30 PM,Rm 129 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOE 148-/BIOE 308-1
BIOE 155-1 - Biological Transport Phenomena,Bioengineering,155,1,Open,0/30,Unyoung Kim,4,M W F | 1:00 PM - 2:05 PM,Rm 359 Alumni Science Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 158-1 - Soft Biomaterials Characterization,Bioengineering,158,1,Open,0/16,Maryam Mobed-Miremadi,4,T Th | 10:20 AM - 12:00 PM,Rm 116 Bergin Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOE 158-/BIOE 258-1
BIOE 158L-1 - Soft Biomaterials Characterization Laboratory,Bioengineering,158L,1,Open,0/16,Maryam Mobed-Miremadi,1,W | 2:15 PM - 5:00 PM,RM 2307 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOE 158L-/BIOE 258L-1
BIOE 162-1 - Signals and Systems for Bioengineers (-),Bioengineering,162,1,Open,0/28,Yuling Yan,4,M W F | 11:45 AM - 12:50 PM,Rm 122 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 162L-1 - Signals and Systems for Bioengineers Laboratory,Bioengineering,162L,1,Open,0/14,Yuling Yan,1,M | 2:15 PM - 5:00 PM,Rm 201 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 162L-2 - Signals and Systems for Bioengineers Laboratory,Bioengineering,162L,2,Open,0/14,Yuling Yan,1,T | 2:15 PM - 5:00 PM,Rm 201 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 167-1 - Introduction to Medical Imaging,Bioengineering,167,1,Open,0/20,Hamed Akbari,2,T | 5:40 PM - 7:30 PM,Rm 225 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOE 167-/BIOE 267-1
BIOE 171-1 - Physiology and Anatomy for Engineers (-),Bioengineering,171,1,Open,0/28,Biao Lu | Bill Lu,4,M W F | 9:15 AM - 10:20 AM,Rm 122 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 171L-1 - Physiology and Anatomy for Engineers Lab (-),Bioengineering,171L,1,Open,0/14,Biao Lu | Bill Lu,1,W | 2:15 PM - 5:00 PM,RM 2317 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 171L-2 - Physiology and Anatomy for Engineers Lab (-),Bioengineering,171L,2,Open,0/14,Biao Lu | Bill Lu,1,F | 2:15 PM - 5:00 PM,RM 2317 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 174-1 - Microfabrication and Microfluidics for BioEngineering Applications (-),Bioengineering,174,1,Open,0/32,Ismail Araci | Emre Araci,4,T Th | 12:10 PM - 1:50 PM,Rm 129 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOE 174-/MECH 174-1/MECH 274-1
BIOE 174L-1 - Microfabrication and Microfluidics for Bioengineering Applications Lab,Bioengineering,174L,1,Open,0/16,Ismail Araci | Emre Araci,1,Th | 2:15 PM - 5:00 PM,RM 2307 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOE 174L-/MECH 174L-1/MECH 274L-1
BIOE 174L-2 - Microfabrication and Microfluidics for Bioengineering Applications Lab,Bioengineering,174L,2,Open,0/16,Ismail Araci | Emre Araci,1,F | 2:15 PM - 5:00 PM,RM 2307 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOE 174L-/MECH 174L-2/MECH 274L-2
BIOE 175-1 - Biomolecular and Cellular Engineering I,Bioengineering,175,1,Open,0/28,Zhiwen Zhang,4,T Th | 10:20 AM - 12:00 PM,Rm 122 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 175L-1 - Biomolecular Engineering Lab,Bioengineering,175L,1,Open,0/14,Zhiwen Zhang,1,M | 2:15 PM - 5:00 PM,RM 3307 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 175L-2 - Biomolecular Engineering Lab,Bioengineering,175L,2,Open,0/14,Zhiwen Zhang,1,W | 2:15 PM - 5:00 PM,RM 3307 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOE 177A-1 - Machine Learning and Applications in Biomedical Engineering,Bioengineering,177A,1,Open,0/24,Yuling Yan,2,W | 5:25 PM - 7:15 PM,Rm 201 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOE 177A-/BIOE 227A-1
BIOE 186-1 - Introduction to Biotechnology,Bioengineering,186,1,Open,0/30,Eun Ju Park | Emily Park,2,Th | 7:40 PM - 9:30 PM,RM 1301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOE 186-/BIOE 286-1
BIOE 195-1 - Design Project II (-),Bioengineering,195,1,Open,0/40,Hamed Akbari,2,F | 2:15 PM - 3:20 PM,RM 3115 SCDI,Pathways :: Design Thinking,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1A-1 - Transformations of Energy and Matter L and L,Biology,1A,1,Open,0/60,Brody Sandel,4,T Th | 8:30 AM - 10:10 AM,Rm 103 Alameda hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1A-2 - Transformations of Energy and Matter L and L,Biology,1A,2,Open,0/60,Pascale Guiton,4,T Th | 10:20 AM - 12:00 PM,Rm 103 Alameda hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1A-3 - Transformations of Energy and Matter L and L,Biology,1A,3,Open,0/24,Erin Schwartz,4,T | 10:20 AM - 1:05 PM,RM 3207 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1A-4 - Transformations of Energy and Matter L and L,Biology,1A,4,Open,0/24,Pascale Guiton,4,T | 2:00 PM - 4:45 PM,RM 3207 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1A-5 - Transformations of Energy and Matter L and L,Biology,1A,5,Open,0/24,Pascale Guiton,4,W | 12:15 PM - 3:00 PM,RM 3207 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1A-6 - Transformations of Energy and Matter L and L,Biology,1A,6,Open,0/24,Brody Sandel,4,Th | 12:15 PM - 3:00 PM,RM 3207 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1A-7 - Transformations of Energy and Matter L and L,Biology,1A,7,Open,0/24,Brody Sandel,4,Th | 3:50 PM - 6:35 PM,RM 3207 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1C-1 - Systems L and L,Biology,1C,1,Open,0/60,Angel Islas,5,M W F | 9:15 AM - 10:20 AM,RM 2302 SCDI,Pathways :: Values in Science and Technology,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1C-2 - Systems L and L,Biology,1C,2,Open,0/60,Janice Edgerly Rooks,5,M W F | 10:30 AM - 11:35 AM,RM 2302 SCDI,Pathways :: Values in Science and Technology,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1C-3 - Systems L and L,Biology,1C,3,Open,0/16,Angel Islas,5,T | 10:20 AM - 1:05 PM,RM 3319 SCDI,Pathways :: Values in Science and Technology,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1C-4 - Systems L and L,Biology,1C,4,Open,0/16,Erin Schwartz,5,T | 2:00 PM - 4:45 PM,RM 3319 SCDI,Pathways :: Values in Science and Technology,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1C-5 - Systems L and L,Biology,1C,5,Open,0/16,Erin Schwartz,5,W | 12:15 PM - 3:00 PM,RM 3319 SCDI,Pathways :: Values in Science and Technology,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1C-6 - Systems L and L,Biology,1C,6,Open,0/16,Janice Edgerly Rooks,5,W | 3:50 PM - 6:35 PM,RM 3319 SCDI,Pathways :: Values in Science and Technology,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1C-7 - Systems L and L,Biology,1C,7,Open,0/16,Erin Schwartz,5,Th | 10:20 AM - 1:05 PM,RM 3319 SCDI,Pathways :: Values in Science and Technology,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 1C-8 - Systems L and L,Biology,1C,8,Open,0/16,Erin Schwartz,5,Th | 2:00 PM - 4:45 PM,RM 3319 SCDI,Pathways :: Values in Science and Technology,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 2-1 - Human Health and Disease L&L,Biology,2,1,Open,0/48,Giorgio Lagna,4,M W F | 9:15 AM - 10:20 AM,Rm 103 Alameda hall,"Core Explorations :: Natural Science

Pathways :: Global Health",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 2-2 - Human Health and Disease L&L,Biology,2,2,Open,0/24,Giorgio Lagna,4,F | 10:30 AM - 1:15 PM,RM 2317 SCDI,"Core Explorations :: Natural Science

Pathways :: Global Health",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 2-3 - Human Health and Disease L&L,Biology,2,3,Open,0/24,Giorgio Lagna,4,F | 2:15 PM - 5:00 PM,RM 3307 SCDI,"Core Explorations :: Natural Science

Pathways :: Global Health",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 18-1 - Exploring Biotechnology L+L,Biology,18,1,Open,0/48,Michelle Chartrand,4,M W F | 9:15 AM - 10:20 AM,RM 3115 SCDI,"Core Explorations :: Natural Science

Pathways :: Design Thinking

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 18-2 - Exploring Biotechnology L+L,Biology,18,2,Open,0/12,Michelle Chartrand,4,W | 1:00 PM - 2:30 PM,RM 3303 SCDI,"Core Explorations :: Natural Science

Pathways :: Design Thinking

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 18-3 - Exploring Biotechnology L+L,Biology,18,3,Open,0/12,Michelle Chartrand,4,W | 2:50 PM - 4:20 PM,RM 3303 SCDI,"Core Explorations :: Natural Science

Pathways :: Design Thinking

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 18-4 - Exploring Biotechnology L+L,Biology,18,4,Open,0/12,Michelle Chartrand,4,Th | 12:10 PM - 1:40 PM,RM 3303 SCDI,"Core Explorations :: Natural Science

Pathways :: Design Thinking

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 18-5 - Exploring Biotechnology L+L,Biology,18,5,Open,0/12,Michelle Chartrand,4,Th | 2:00 PM - 3:30 PM,RM 3303 SCDI,"Core Explorations :: Natural Science

Pathways :: Design Thinking

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 101-1 - Research Seminar,Biology,101,1,Open,0/48,Dawn Hart,2,W | 5:25 PM - 6:30 PM,RM 3116 SCDI,,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 102-1 - Centering Justice in Science Education Research L&L,Biology,102,1,Open,0/32,Desiree Forsythe,5,T Th | 12:10 PM - 1:50 PM,Rm 019 Sobrato Residence,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 102-2 - Centering Justice in Science Education Research L&L,Biology,102,2,Open,0/16,Desiree Forsythe,5,T | 2:15 PM - 5:00 PM,Rm 122 Edward M. Dowd Art & Art History,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 102-3 - Centering Justice in Science Education Research L&L,Biology,102,3,Open,0/16,Desiree Forsythe,5,Th | 2:15 PM - 5:00 PM,Rm 122 Edward M. Dowd Art & Art History,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 104-1 - Human Anatomy L and L,Biology,104,1,Open,0/32,Michelle Badura,5,T Th | 10:20 AM - 12:00 PM,RM 3301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 104-2 - Human Anatomy L and L,Biology,104,2,Open,0/16,Michelle Badura,5,T | 2:15 PM - 5:00 PM,RM 2317 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 104-3 - Human Anatomy L and L,Biology,104,3,Open,0/16,Michelle Badura,5,Th | 2:15 PM - 5:00 PM,RM 2317 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 106-1 - Health Consequences of a Western Lifestyle,Biology,106,1,Open,0/22,Michele Parker,5,T Th | 8:30 AM - 10:10 AM,Rm 220 Alumni Science Hall,Pathways :: Global Health,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOL 106-/PHSC 124-1
BIOL 113-1 - Microbiology L and L (-),Biology,113,1,Open,0/32,Craig Stephens,5,M W F | 8:00 AM - 9:05 AM,RM 3116 SCDI,Pathways :: Global Health,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 113-2 - Microbiology L and L (-),Biology,113,2,Open,0/16,Craig Stephens,5,T | 2:15 PM - 5:00 PM,RM 3211 SCDI,Pathways :: Global Health,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 113-3 - Microbiology L and L (-),Biology,113,3,Open,0/16,Craig Stephens,5,Th | 2:15 PM - 5:00 PM,RM 3211 SCDI,Pathways :: Global Health,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 117-1 - Epidemiology L and L,Biology,117,1,Open,0/30,Natasha Glendening,5,M W F | 9:15 AM - 10:20 AM,Rm 207 Daly Science 200,"Core Explorations :: Science, Technology and Society

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOL 117-/PHSC 100-1
BIOL 117-2 - Epidemiology L and L,Biology,117,2,Open,0/15,Natasha Glendening,5,W | 2:15 PM - 5:00 PM,Rm 256 Alumni Science Hall,"Core Explorations :: Science, Technology and Society

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOL 117-/PHSC 100-2
BIOL 117-3 - Epidemiology L and L,Biology,117,3,Open,0/15,Natasha Glendening,5,F | 2:15 PM - 5:00 PM,Rm 256 Alumni Science Hall,"Core Explorations :: Science, Technology and Society

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOL 117-/PHSC 100-3
BIOL 122-1 - Neurobiology L and L (-),Biology,122,1,Open,0/32,Michelle Pang,5,M W F | 1:00 PM - 2:05 PM,RM 1301 SCDI,Pathways :: Paradigm Shifts and the Nature of Human Knowing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 122-2 - Neurobiology L and L (-),Biology,122,2,Open,0/16,Michelle Pang,5,Th | 2:15 PM - 5:00 PM,RM 3304 SCDI,Pathways :: Paradigm Shifts and the Nature of Human Knowing,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 122-3 - Neurobiology L and L (-),Biology,122,3,Open,0/16,Michelle Pang,5,F | 2:15 PM - 5:00 PM,RM 3304 SCDI,Pathways :: Paradigm Shifts and the Nature of Human Knowing,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
